filename,directory,predicted_class
photo_9.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС,2
photo_2.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС\other,7
photo_5.jpg,G:\photos\historic\memorial\Жителям Татарстана — участникам ликвидации последствий катастрофы на Чернобыльской АЭС\other,6
photo_1.jpg,G:\photos\historic\memorial\Зил\other,6
photo_10.jpg,G:\photos\historic\memorial\Зил\other,2
photo_11.jpg,G:\photos\historic\memorial\Зил\other,5
photo_12.jpg,G:\photos\historic\memorial\Зил\other,7
photo_2.jpg,G:\photos\historic\memorial\Зил\other,3
photo_3.jpg,G:\photos\historic\memorial\Зил\other,1
photo_4.jpg,G:\photos\historic\memorial\Зил\other,6
photo_5.jpg,G:\photos\historic\memorial\Зил\other,7
photo_6.jpg,G:\photos\historic\memorial\Зил\other,5
photo_7.jpg,G:\photos\historic\memorial\Зил\other,8
photo_8.jpg,G:\photos\historic\memorial\Зил\other,7
photo_9.jpg,G:\photos\historic\memorial\Зил\other,6
photo_1.jpg,G:\photos\historic\memorial\ЗИС-2,6
photo_10.jpg,G:\photos\historic\memorial\ЗИС-2,8
photo_11.jpg,G:\photos\historic\memorial\ЗИС-2,7
photo_12.jpg,G:\photos\historic\memorial\ЗИС-2,5
photo_13.jpg,G:\photos\historic\memorial\ЗИС-2,5
photo_2.jpg,G:\photos\historic\memorial\ЗИС-2,2
photo_3.jpg,G:\photos\historic\memorial\ЗИС-2,6
photo_4.jpg,G:\photos\historic\memorial\ЗИС-2,3
photo_5.jpg,G:\photos\historic\memorial\ЗИС-2,7
photo_6.jpg,G:\photos\historic\memorial\ЗИС-2,4
photo_7.jpg,G:\photos\historic\memorial\ЗИС-2,3
photo_8.jpg,G:\photos\historic\memorial\ЗИС-2,1
photo_9.jpg,G:\photos\historic\memorial\ЗИС-2,7
photo_1.jpg,G:\photos\historic\memorial\ЗИС-5,1
photo_10.jpg,G:\photos\historic\memorial\ЗИС-5,7
photo_11.jpg,G:\photos\historic\memorial\ЗИС-5,3
photo_12.jpg,G:\photos\historic\memorial\ЗИС-5,8
photo_2.jpg,G:\photos\historic\memorial\ЗИС-5,3
photo_3.jpg,G:\photos\historic\memorial\ЗИС-5,6
photo_4.jpg,G:\photos\historic\memorial\ЗИС-5,6
photo_5.jpg,G:\photos\historic\memorial\ЗИС-5,2
photo_6.jpg,G:\photos\historic\memorial\ЗИС-5,6
photo_7.jpg,G:\photos\historic\memorial\ЗИС-5,6
photo_8.jpg,G:\photos\historic\memorial\ЗИС-5,3
photo_9.jpg,G:\photos\historic\memorial\ЗИС-5,5
photo_1.jpg,G:\photos\historic\memorial\Зодчим Казанского кремля,5
photo_2.jpg,G:\photos\historic\memorial\Зодчим Казанского кремля,1
photo_3.jpg,G:\photos\historic\memorial\Зодчим Казанского кремля,7
photo_4.jpg,G:\photos\historic\memorial\Зодчим Казанского кремля,2
photo_5.jpg,G:\photos\historic\memorial\Зодчим Казанского кремля,1
photo_6.jpg,G:\photos\historic\memorial\Зодчим Казанского кремля,1
photo_10.jpg,G:\photos\historic\memorial\И. И. Шишкину,5
photo_11.jpg,G:\photos\historic\memorial\И. И. Шишкину,4
photo_12.jpg,G:\photos\historic\memorial\И. И. Шишкину,6
photo_13.jpg,G:\photos\historic\memorial\И. И. Шишкину,2
photo_14.jpg,G:\photos\historic\memorial\И. И. Шишкину,6
photo_15.jpg,G:\photos\historic\memorial\И. И. Шишкину,7
photo_2.jpg,G:\photos\historic\memorial\И. И. Шишкину,1
photo_3.jpg,G:\photos\historic\memorial\И. И. Шишкину,2
photo_4.jpg,G:\photos\historic\memorial\И. И. Шишкину,5
photo_5.jpg,G:\photos\historic\memorial\И. И. Шишкину,4
photo_6.jpg,G:\photos\historic\memorial\И. И. Шишкину,3
photo_7.jpg,G:\photos\historic\memorial\И. И. Шишкину,5
photo_8.jpg,G:\photos\historic\memorial\И. И. Шишкину,2
photo_9.jpg,G:\photos\historic\memorial\И. И. Шишкину,1
photo_1.jpg,G:\photos\historic\memorial\И. И. Шишкину\other,6
photo_1.jpg,G:\photos\historic\memorial\Ибрагимов\other,4
photo_2.jpg,G:\photos\historic\memorial\Ибрагимов\other,8
photo_1.jpg,G:\photos\historic\memorial\Ивану Путвинскому\other,8
photo_2.jpg,G:\photos\historic\memorial\Ивану Путвинскому\other,5
photo_3.jpg,G:\photos\historic\memorial\Ивану Путвинскому\other,7
photo_4.jpg,G:\photos\historic\memorial\Ивану Путвинскому\other,7
photo_5.jpg,G:\photos\historic\memorial\Ивану Путвинскому\other,8
photo_6.jpg,G:\photos\historic\memorial\Ивану Путвинскому\other,8
photo_7.jpg,G:\photos\historic\memorial\Ивану Путвинскому\other,2
photo_1.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,5
photo_10.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,7
photo_11.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,6
photo_14.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,7
photo_15.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,1
photo_16.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,8
photo_2.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,4
photo_3.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,5
photo_4.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,1
photo_5.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,6
photo_6.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,8
photo_7.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,1
photo_8.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,8
photo_9.jpg,G:\photos\historic\memorial\К. Г. Тинчурину,8
photo_12.jpg,G:\photos\historic\memorial\К. Г. Тинчурину\other,6
photo_13.jpg,G:\photos\historic\memorial\К. Г. Тинчурину\other,7
photo_1.jpg,G:\photos\historic\memorial\К. Э. Циолковскому,5
photo_2.jpg,G:\photos\historic\memorial\К. Э. Циолковскому,5
photo_3.jpg,G:\photos\historic\memorial\К. Э. Циолковскому,8
photo_4.jpg,G:\photos\historic\memorial\К. Э. Циолковскому,8
photo_5.jpg,G:\photos\historic\memorial\К. Э. Циолковскому,6
photo_6.jpg,G:\photos\historic\memorial\К. Э. Циолковскому,6
photo_7.jpg,G:\photos\historic\memorial\К. Э. Циолковскому,7
photo_1.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,2
photo_10.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,4
photo_11.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,2
photo_12.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,8
photo_13.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,2
photo_14.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,1
photo_2.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,1
photo_3.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,7
photo_4.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,5
photo_5.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,6
photo_6.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,1
photo_7.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,5
photo_8.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,8
photo_9.jpg,G:\photos\historic\memorial\Казань – город трудовой доблести,6
photo_10.jpg,G:\photos\historic\memorial\Карета Екатерины II,5
photo_11.jpg,G:\photos\historic\memorial\Карета Екатерины II,3
photo_3.jpg,G:\photos\historic\memorial\Карета Екатерины II,1
photo_4.jpg,G:\photos\historic\memorial\Карета Екатерины II,1
photo_5.jpg,G:\photos\historic\memorial\Карета Екатерины II,1
photo_6.jpg,G:\photos\historic\memorial\Карета Екатерины II,7
photo_7.jpg,G:\photos\historic\memorial\Карета Екатерины II,8
photo_8.jpg,G:\photos\historic\memorial\Карета Екатерины II,5
photo_9.jpg,G:\photos\historic\memorial\Карета Екатерины II,8
photo_1.jpg,G:\photos\historic\memorial\Карета Екатерины II\other,1
photo_1.jpg,G:\photos\historic\memorial\Карл Фукс,7
photo_10.jpg,G:\photos\historic\memorial\Карл Фукс,2
photo_11.jpg,G:\photos\historic\memorial\Карл Фукс,4
photo_12.jpg,G:\photos\historic\memorial\Карл Фукс,2
photo_13.jpg,G:\photos\historic\memorial\Карл Фукс,3
photo_14.jpg,G:\photos\historic\memorial\Карл Фукс,2
photo_15.jpg,G:\photos\historic\memorial\Карл Фукс,5
photo_16.jpg,G:\photos\historic\memorial\Карл Фукс,2
photo_17.jpg,G:\photos\historic\memorial\Карл Фукс,7
photo_2.jpg,G:\photos\historic\memorial\Карл Фукс,5
photo_3.jpg,G:\photos\historic\memorial\Карл Фукс,2
photo_4.jpg,G:\photos\historic\memorial\Карл Фукс,1
photo_5.jpg,G:\photos\historic\memorial\Карл Фукс\other,7
photo_6.jpg,G:\photos\historic\memorial\Карл Фукс\other,2
photo_7.jpg,G:\photos\historic\memorial\Карл Фукс\other,2
photo_8.jpg,G:\photos\historic\memorial\Карл Фукс\other,6
photo_9.jpg,G:\photos\historic\memorial\Карл Фукс\other,1
photo_1.jpg,G:\photos\historic\memorial\Катюша,4
photo_10.jpg,G:\photos\historic\memorial\Катюша,8
photo_11.jpg,G:\photos\historic\memorial\Катюша,1
photo_12.jpg,G:\photos\historic\memorial\Катюша,4
photo_13.jpg,G:\photos\historic\memorial\Катюша,6
photo_14.jpg,G:\photos\historic\memorial\Катюша,7
photo_15.jpg,G:\photos\historic\memorial\Катюша,1
photo_16.jpg,G:\photos\historic\memorial\Катюша,1
photo_17.jpg,G:\photos\historic\memorial\Катюша,7
photo_18.jpg,G:\photos\historic\memorial\Катюша,5
photo_2.jpg,G:\photos\historic\memorial\Катюша,6
photo_3.jpg,G:\photos\historic\memorial\Катюша,3
photo_4.jpg,G:\photos\historic\memorial\Катюша,1
photo_5.jpg,G:\photos\historic\memorial\Катюша,5
photo_6.jpg,G:\photos\historic\memorial\Катюша,6
photo_7.jpg,G:\photos\historic\memorial\Катюша,2
photo_8.jpg,G:\photos\historic\memorial\Катюша,3
photo_9.jpg,G:\photos\historic\memorial\Катюша,2
photo_1.jpg,G:\photos\historic\memorial\Киров,2
photo_10.jpg,G:\photos\historic\memorial\Киров,8
photo_11.jpg,G:\photos\historic\memorial\Киров,4
photo_2.jpg,G:\photos\historic\memorial\Киров,3
photo_3.jpg,G:\photos\historic\memorial\Киров,7
photo_4.jpg,G:\photos\historic\memorial\Киров,2
photo_5.jpg,G:\photos\historic\memorial\Киров,5
photo_7.jpg,G:\photos\historic\memorial\Киров,6
photo_8.jpg,G:\photos\historic\memorial\Киров,4
photo_12.jpg,G:\photos\historic\memorial\Киров\other,1
photo_13.jpg,G:\photos\historic\memorial\Киров\other,4
photo_14.jpg,G:\photos\historic\memorial\Киров\other,3
photo_15.jpg,G:\photos\historic\memorial\Киров\other,2
photo_16.jpg,G:\photos\historic\memorial\Киров\other,5
photo_17.jpg,G:\photos\historic\memorial\Киров\other,5
photo_6.jpg,G:\photos\historic\memorial\Киров\other,6
photo_9.jpg,G:\photos\historic\memorial\Киров\other,4
photo_1.jpg,G:\photos\historic\memorial\Конка,3
photo_10.jpg,G:\photos\historic\memorial\Конка,3
photo_11.jpg,G:\photos\historic\memorial\Конка,5
photo_12.jpg,G:\photos\historic\memorial\Конка,1
photo_13.jpg,G:\photos\historic\memorial\Конка,4
photo_14.jpg,G:\photos\historic\memorial\Конка,5
photo_2.jpg,G:\photos\historic\memorial\Конка,3
photo_3.jpg,G:\photos\historic\memorial\Конка,5
photo_4.jpg,G:\photos\historic\memorial\Конка,4
photo_5.jpg,G:\photos\historic\memorial\Конка,7
photo_6.jpg,G:\photos\historic\memorial\Конка,7
photo_7.jpg,G:\photos\historic\memorial\Конка,4
photo_8.jpg,G:\photos\historic\memorial\Конка,1
photo_9.jpg,G:\photos\historic\memorial\Конка,6
photo_5.jpg,G:\photos\historic\memorial\Копылов В,5
photo_6.jpg,G:\photos\historic\memorial\Копылов В,2
photo_1.jpg,G:\photos\historic\memorial\Копылов В\other,1
photo_10.jpg,G:\photos\historic\memorial\Копылов В\other,8
photo_2.jpg,G:\photos\historic\memorial\Копылов В\other,6
photo_3.jpg,G:\photos\historic\memorial\Копылов В\other,6
photo_4.jpg,G:\photos\historic\memorial\Копылов В\other,8
photo_7.jpg,G:\photos\historic\memorial\Копылов В\other,3
photo_8.jpg,G:\photos\historic\memorial\Копылов В\other,7
photo_9.jpg,G:\photos\historic\memorial\Копылов В\other,2
photo_1.jpg,G:\photos\historic\memorial\Кот Казанский,3
photo_10.jpg,G:\photos\historic\memorial\Кот Казанский,1
photo_11.jpg,G:\photos\historic\memorial\Кот Казанский,4
photo_2.jpg,G:\photos\historic\memorial\Кот Казанский,1
photo_3.jpg,G:\photos\historic\memorial\Кот Казанский,5
photo_4.jpg,G:\photos\historic\memorial\Кот Казанский,3
photo_5.jpg,G:\photos\historic\memorial\Кот Казанский,1
photo_6.jpg,G:\photos\historic\memorial\Кот Казанский,2
photo_7.jpg,G:\photos\historic\memorial\Кот Казанский,4
photo_8.jpg,G:\photos\historic\memorial\Кот Казанский,4
photo_9.jpg,G:\photos\historic\memorial\Кот Казанский,8
photo_1.jpg,G:\photos\historic\memorial\Крест,3
photo_10.jpg,G:\photos\historic\memorial\Крест,2
photo_11.jpg,G:\photos\historic\memorial\Крест,5
photo_12.jpg,G:\photos\historic\memorial\Крест,6
photo_13.jpg,G:\photos\historic\memorial\Крест,2
photo_14.jpg,G:\photos\historic\memorial\Крест,5
photo_15.jpg,G:\photos\historic\memorial\Крест,3
photo_16.jpg,G:\photos\historic\memorial\Крест,2
photo_17.jpg,G:\photos\historic\memorial\Крест,8
photo_18.jpg,G:\photos\historic\memorial\Крест,8
photo_19.jpg,G:\photos\historic\memorial\Крест,3
photo_2.jpg,G:\photos\historic\memorial\Крест,6
photo_20.jpg,G:\photos\historic\memorial\Крест,2
photo_3.jpg,G:\photos\historic\memorial\Крест,8
photo_5.jpg,G:\photos\historic\memorial\Крест,2
photo_6.jpg,G:\photos\historic\memorial\Крест,5
photo_7.jpg,G:\photos\historic\memorial\Крест,6
photo_8.jpg,G:\photos\historic\memorial\Крест,6
photo_9.jpg,G:\photos\historic\memorial\Крест,7
photo_4.jpg,G:\photos\historic\memorial\Крест\other,5
photo_1.jpg,G:\photos\historic\memorial\Кул Гали,5
photo_10.jpg,G:\photos\historic\memorial\Кул Гали,2
photo_11.jpg,G:\photos\historic\memorial\Кул Гали,1
photo_12.jpg,G:\photos\historic\memorial\Кул Гали,3
photo_13.jpg,G:\photos\historic\memorial\Кул Гали,4
photo_14.jpg,G:\photos\historic\memorial\Кул Гали,1
photo_15.jpg,G:\photos\historic\memorial\Кул Гали,6
photo_16.jpg,G:\photos\historic\memorial\Кул Гали,6
photo_17.jpg,G:\photos\historic\memorial\Кул Гали,1
photo_2.jpg,G:\photos\historic\memorial\Кул Гали,6
photo_3.jpg,G:\photos\historic\memorial\Кул Гали,6
photo_4.jpg,G:\photos\historic\memorial\Кул Гали,3
photo_5.jpg,G:\photos\historic\memorial\Кул Гали,6
photo_6.jpg,G:\photos\historic\memorial\Кул Гали,1
photo_7.jpg,G:\photos\historic\memorial\Кул Гали,4
photo_8.jpg,G:\photos\historic\memorial\Кул Гали,4
photo_9.jpg,G:\photos\historic\memorial\Кул Гали,6
photo_1.jpg,G:\photos\historic\memorial\Курсантам,7
photo_2.jpg,G:\photos\historic\memorial\Курсантам,8
photo_3.jpg,G:\photos\historic\memorial\Курсантам,8
photo_4.jpg,G:\photos\historic\memorial\Курсантам,8
photo_5.jpg,G:\photos\historic\memorial\Курсантам,2
photo_7.jpg,G:\photos\historic\memorial\Курсантам,4
photo_6.jpg,G:\photos\historic\memorial\Курсантам\other,8
photo_1.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,5
photo_10.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,8
photo_11.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,8
photo_15.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,8
photo_16.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,1
photo_17.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,3
photo_18.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,6
photo_2.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,2
photo_3.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,4
photo_4.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,6
photo_5.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,1
photo_6.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,8
photo_7.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,3
photo_8.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,4
photo_9.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву,4
photo_12.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву\other,2
photo_13.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву\other,8
photo_14.jpg,G:\photos\historic\memorial\Л. Н. Гумилёву\other,7
photo_1.jpg,G:\photos\historic\memorial\Л. Н. Толстому,2
photo_10.jpg,G:\photos\historic\memorial\Л. Н. Толстому,2
photo_11.jpg,G:\photos\historic\memorial\Л. Н. Толстому,8
photo_2.jpg,G:\photos\historic\memorial\Л. Н. Толстому,4
photo_3.jpg,G:\photos\historic\memorial\Л. Н. Толстому,8
photo_4.jpg,G:\photos\historic\memorial\Л. Н. Толстому,4
photo_6.jpg,G:\photos\historic\memorial\Л. Н. Толстому,4
photo_7.jpg,G:\photos\historic\memorial\Л. Н. Толстому,1
photo_8.jpg,G:\photos\historic\memorial\Л. Н. Толстому,7
photo_5.jpg,G:\photos\historic\memorial\Л. Н. Толстому\other,6
photo_9.jpg,G:\photos\historic\memorial\Л. Н. Толстому\other,4
photo_1.jpg,G:\photos\historic\memorial\Ленин,5
photo_10.jpg,G:\photos\historic\memorial\Ленин,3
photo_13.jpg,G:\photos\historic\memorial\Ленин,3
photo_14.jpg,G:\photos\historic\memorial\Ленин,2
photo_15.jpg,G:\photos\historic\memorial\Ленин,1
photo_16.jpg,G:\photos\historic\memorial\Ленин,2
photo_2.jpg,G:\photos\historic\memorial\Ленин,2
photo_3.jpg,G:\photos\historic\memorial\Ленин,4
photo_5.jpg,G:\photos\historic\memorial\Ленин,1
photo_7.jpg,G:\photos\historic\memorial\Ленин,1
photo_8.jpg,G:\photos\historic\memorial\Ленин,1
photo_9.jpg,G:\photos\historic\memorial\Ленин,1
photo_11.jpg,G:\photos\historic\memorial\Ленин\other,7
photo_12.jpg,G:\photos\historic\memorial\Ленин\other,4
photo_4.jpg,G:\photos\historic\memorial\Ленин\other,5
photo_6.jpg,G:\photos\historic\memorial\Ленин\other,8
photo_1.jpg,G:\photos\historic\memorial\Лузганов В. П\other,8
photo_10.jpg,G:\photos\historic\memorial\Лузганов В. П\other,1
photo_11.jpg,G:\photos\historic\memorial\Лузганов В. П\other,5
photo_12.jpg,G:\photos\historic\memorial\Лузганов В. П\other,8
photo_13.jpg,G:\photos\historic\memorial\Лузганов В. П\other,6
photo_14.jpg,G:\photos\historic\memorial\Лузганов В. П\other,7
photo_15.jpg,G:\photos\historic\memorial\Лузганов В. П\other,8
photo_16.jpg,G:\photos\historic\memorial\Лузганов В. П\other,8
photo_17.jpg,G:\photos\historic\memorial\Лузганов В. П\other,4
photo_18.jpg,G:\photos\historic\memorial\Лузганов В. П\other,1
photo_19.jpg,G:\photos\historic\memorial\Лузганов В. П\other,7
photo_2.jpg,G:\photos\historic\memorial\Лузганов В. П\other,8
photo_20.jpg,G:\photos\historic\memorial\Лузганов В. П\other,7
photo_3.jpg,G:\photos\historic\memorial\Лузганов В. П\other,7
photo_4.jpg,G:\photos\historic\memorial\Лузганов В. П\other,4
photo_5.jpg,G:\photos\historic\memorial\Лузганов В. П\other,4
photo_6.jpg,G:\photos\historic\memorial\Лузганов В. П\other,5
photo_7.jpg,G:\photos\historic\memorial\Лузганов В. П\other,8
photo_8.jpg,G:\photos\historic\memorial\Лузганов В. П\other,5
photo_9.jpg,G:\photos\historic\memorial\Лузганов В. П\other,4
photo_1.jpg,G:\photos\historic\memorial\М-30,5
photo_10.jpg,G:\photos\historic\memorial\М-30,3
photo_2.jpg,G:\photos\historic\memorial\М-30,1
photo_3.jpg,G:\photos\historic\memorial\М-30,2
photo_4.jpg,G:\photos\historic\memorial\М-30,1
photo_5.jpg,G:\photos\historic\memorial\М-30,8
photo_6.jpg,G:\photos\historic\memorial\М-30,6
photo_7.jpg,G:\photos\historic\memorial\М-30,1
photo_8.jpg,G:\photos\historic\memorial\М-30,5
photo_9.jpg,G:\photos\historic\memorial\М-30,6
photo_1.jpg,G:\photos\historic\memorial\М. В. Ломоносову,3
photo_10.jpg,G:\photos\historic\memorial\М. В. Ломоносову,2
photo_11.jpg,G:\photos\historic\memorial\М. В. Ломоносову,1
photo_12.jpg,G:\photos\historic\memorial\М. В. Ломоносову,8
photo_13.jpg,G:\photos\historic\memorial\М. В. Ломоносову,1
photo_14.jpg,G:\photos\historic\memorial\М. В. Ломоносову,5
photo_2.jpg,G:\photos\historic\memorial\М. В. Ломоносову,7
photo_3.jpg,G:\photos\historic\memorial\М. В. Ломоносову,5
photo_4.jpg,G:\photos\historic\memorial\М. В. Ломоносову,2
photo_5.jpg,G:\photos\historic\memorial\М. В. Ломоносову,3
photo_6.jpg,G:\photos\historic\memorial\М. В. Ломоносову,8
photo_7.jpg,G:\photos\historic\memorial\М. В. Ломоносову,7
photo_8.jpg,G:\photos\historic\memorial\М. В. Ломоносову,1
photo_9.jpg,G:\photos\historic\memorial\М. В. Ломоносову,6
photo_1.jpg,G:\photos\historic\memorial\М. Вахитову,3
photo_2.jpg,G:\photos\historic\memorial\М. Вахитову,8
photo_3.jpg,G:\photos\historic\memorial\М. Вахитову,7
photo_4.jpg,G:\photos\historic\memorial\М. Вахитову,8
photo_5.jpg,G:\photos\historic\memorial\М. Вахитову,5
photo_1.jpg,G:\photos\historic\memorial\М. Горький,8
photo_10.jpg,G:\photos\historic\memorial\М. Горький,6
photo_11.jpg,G:\photos\historic\memorial\М. Горький,8
photo_12.jpg,G:\photos\historic\memorial\М. Горький,2
photo_13.jpg,G:\photos\historic\memorial\М. Горький,8
photo_14.jpg,G:\photos\historic\memorial\М. Горький,6
photo_15.jpg,G:\photos\historic\memorial\М. Горький,4
photo_16.jpg,G:\photos\historic\memorial\М. Горький,1
photo_17.jpg,G:\photos\historic\memorial\М. Горький,7
photo_18.jpg,G:\photos\historic\memorial\М. Горький,7
photo_19.jpg,G:\photos\historic\memorial\М. Горький,6
photo_2.jpg,G:\photos\historic\memorial\М. Горький,3
photo_20.jpg,G:\photos\historic\memorial\М. Горький,3
photo_3.jpg,G:\photos\historic\memorial\М. Горький,6
photo_4.jpg,G:\photos\historic\memorial\М. Горький,1
photo_5.jpg,G:\photos\historic\memorial\М. Горький,2
photo_6.jpg,G:\photos\historic\memorial\М. Горький,8
photo_7.jpg,G:\photos\historic\memorial\М. Горький,3
photo_8.jpg,G:\photos\historic\memorial\М. Горький,6
photo_9.jpg,G:\photos\historic\memorial\М. Горький,5
photo_1.jpg,G:\photos\historic\memorial\М. П. Симонову\other,6
photo_2.jpg,G:\photos\historic\memorial\М. П. Симонову\other,5
photo_1.jpg,G:\photos\historic\memorial\М. Т. Нужин,8
photo_10.jpg,G:\photos\historic\memorial\М. Т. Нужин,8
photo_11.jpg,G:\photos\historic\memorial\М. Т. Нужин,5
photo_12.jpg,G:\photos\historic\memorial\М. Т. Нужин,3
photo_17.jpg,G:\photos\historic\memorial\М. Т. Нужин,1
photo_18.jpg,G:\photos\historic\memorial\М. Т. Нужин,1
photo_2.jpg,G:\photos\historic\memorial\М. Т. Нужин,1
photo_3.jpg,G:\photos\historic\memorial\М. Т. Нужин,3
photo_4.jpg,G:\photos\historic\memorial\М. Т. Нужин,6
photo_5.jpg,G:\photos\historic\memorial\М. Т. Нужин,5
photo_6.jpg,G:\photos\historic\memorial\М. Т. Нужин,7
photo_7.jpg,G:\photos\historic\memorial\М. Т. Нужин,7
photo_8.jpg,G:\photos\historic\memorial\М. Т. Нужин,4
photo_13.jpg,G:\photos\historic\memorial\М. Т. Нужин\other,6
photo_14.jpg,G:\photos\historic\memorial\М. Т. Нужин\other,6
photo_15.jpg,G:\photos\historic\memorial\М. Т. Нужин\other,7
photo_16.jpg,G:\photos\historic\memorial\М. Т. Нужин\other,7
photo_9.jpg,G:\photos\historic\memorial\М. Т. Нужин\other,4
photo_1.jpg,G:\photos\historic\memorial\Марат Ахметшин\other,4
photo_2.jpg,G:\photos\historic\memorial\Марат Ахметшин\other,3
photo_3.jpg,G:\photos\historic\memorial\Марат Ахметшин\other,6
photo_4.jpg,G:\photos\historic\memorial\Марат Ахметшин\other,2
photo_5.jpg,G:\photos\historic\memorial\Марат Ахметшин\other,2
photo_6.jpg,G:\photos\historic\memorial\Марат Ахметшин\other,3
photo_1.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,6
photo_10.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,5
photo_11.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,6
photo_2.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,4
photo_3.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,4
photo_4.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,1
photo_5.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,7
photo_6.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,6
photo_7.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,5
photo_9.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков,7
photo_8.jpg,G:\photos\historic\memorial\Маршал М. Н. Чистяков\other,8
photo_1.jpg,G:\photos\historic\memorial\Мать Воина,3
photo_2.jpg,G:\photos\historic\memorial\Мать Воина,1
photo_3.jpg,G:\photos\historic\memorial\Мать Воина,5
photo_4.jpg,G:\photos\historic\memorial\Мать Воина,2
photo_5.jpg,G:\photos\historic\memorial\Мать Воина,4
photo_6.jpg,G:\photos\historic\memorial\Мать Воина,1
photo_7.jpg,G:\photos\historic\memorial\Мать Воина,2
photo_8.jpg,G:\photos\historic\memorial\Мать Воина,4
photo_9.jpg,G:\photos\historic\memorial\Мать Воина,6
photo_11.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг,7
photo_12.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг,7
photo_13.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг,8
photo_14.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг,8
photo_3.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг,1
photo_4.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг,6
photo_1.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг\other,6
photo_10.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг\other,6
photo_2.jpg,G:\photos\historic\memorial\Медицинским работникам Татарстана погибшим в Великой Отечественной войне 1941-1945 гг\other,1
