photo_id,photo_date,photo_lat,photo_lon,predicted_class
457240067,2025-03-02,55.829215,49.076906,7
457271764,2025-01-15,55.829299,49.077893,5
457239321,2025-01-08,55.829406,49.078316,2
457239320,2025-01-08,55.829406,49.078316,1
457239319,2025-01-08,55.829406,49.078316,3
457239875,2025-05-07,55.756917,49.198312,4
457239930,2025-04-26,55.756813,49.199116,6
457240287,2025-01-20,55.756902,49.199096,1
457240279,2025-01-20,55.756811,49.199178,2
456241071,2024-10-28,55.756917,49.198312,2
457244746,2023-11-05,55.754107,49.189677,4
457239497,2023-09-14,55.753916,49.189149,2
457244215,2023-06-19,55.754114,49.18949,6
457244211,2023-06-19,55.754102,49.189802,4
457244210,2023-06-19,55.754102,49.189802,1
457244218,2023-06-19,55.754102,49.189802,6
457244216,2023-06-19,55.754114,49.18949,1
457239221,2024-11-05,55.8279,49.057111,2
457239219,2024-11-04,55.827914,49.057208,5
457241578,2024-04-19,55.828221,49.057498,3
457239017,2024-01-07,55.8278,49.0565,5
457248123,2023-12-31,55.828423,49.057303,1
457248122,2023-12-31,55.828423,49.057303,5
457248119,2023-12-31,55.828423,49.057303,5
457246234,2025-05-19,55.788213,49.125297,3
457254784,2025-05-17,55.788417,49.125512,3
457241803,2025-04-16,55.787921,49.125102,5
457241797,2025-04-16,55.787907,49.125006,2
457241796,2025-04-16,55.787921,49.125102,5
457285524,2025-03-21,55.787914,49.124818,2
457285525,2025-03-21,55.787914,49.124818,5
457248628,2025-05-28,55.803199,49.186411,4
457248627,2025-05-28,55.803199,49.186411,5
457305930,2025-05-05,55.803017,49.186104,6
457305929,2025-05-05,55.803017,49.186104,5
457305928,2025-05-05,55.803017,49.186104,6
457305927,2025-05-05,55.803017,49.186104,2
457254282,2024-08-30,55.803402,49.186217,4
457254281,2024-08-30,55.803318,49.186111,6
457240721,2024-08-17,55.803407,49.186091,6
456239354,2025-03-29,55.743409,49.22119,6
456239354,2025-03-29,55.743409,49.22119,7
457252319,2024-01-19,55.834008,49.086684,7
457239441,2023-11-29,55.833889,49.087456,6
457239085,2023-03-16,55.833904,49.08708,7
457239058,2022-12-01,55.833717,49.086899,5
457239036,2022-11-26,55.833711,49.087024,3
457239035,2022-11-26,55.833711,49.087024,4
457239034,2022-11-26,55.833717,49.086899,3
457239025,2022-11-19,55.833717,49.086899,6
457261123,2025-06-06,55.834315,49.080799,5
457261122,2025-06-06,55.834315,49.080799,1
457261116,2025-06-06,55.834315,49.080799,3
457261117,2025-06-06,55.834315,49.080799,1
457261118,2025-06-06,55.834315,49.080799,4
457261107,2025-06-06,55.834315,49.080799,3
457261102,2025-06-06,55.834315,49.080799,1
457260578,2025-05-25,55.834315,49.080799,6
457260579,2025-05-25,55.834315,49.080799,5
457260567,2025-05-25,55.834315,49.080799,7
457245267,2025-06-07,55.827518,49.08129,5
457245252,2025-06-06,55.827518,49.08129,6
457245250,2025-06-06,55.827518,49.08129,6
457245247,2025-06-05,55.827518,49.08129,5
457245248,2025-06-05,55.827518,49.08129,3
457245204,2025-05-29,55.827323,49.081297,1
457245200,2025-05-29,55.827323,49.081297,2
457245201,2025-05-29,55.827323,49.081297,1
457245194,2025-05-27,55.827518,49.08129,2
457245192,2025-05-27,55.827518,49.08129,1
457240388,2024-01-23,55.837418,49.083304,2
457244491,2023-10-07,55.837613,49.083298,4
457244271,2023-09-02,55.837502,49.08341,7
457244237,2023-08-27,55.837502,49.08341,5
456239096,2025-05-12,55.792607,49.124287,6
457245816,2025-05-08,55.792168,49.1242,2
457246295,2025-04-27,55.792525,49.125001,4
457246239,2025-04-27,55.792525,49.125001,7
457239420,2025-03-07,55.79212,49.124508,7
457239148,2024-12-09,55.8252,49.038216,2
457239071,2024-08-17,55.825205,49.037209,6
457242726,2024-04-09,55.825214,49.038312,1
457239944,2023-11-01,55.825016,49.0375,3
457239941,2023-11-01,55.825016,49.0375,1
457239940,2023-11-01,55.825016,49.0375,6
457239534,2023-07-22,55.825415,49.037708,6
457239533,2023-07-22,55.825409,49.037423,3
457239148,2024-12-09,55.8252,49.038216,7
457239071,2024-08-17,55.825205,49.037209,4
457264158,2023-12-23,55.825595,49.037195,2
457239944,2023-11-01,55.825016,49.0375,6
457239941,2023-11-01,55.825016,49.0375,1
457239940,2023-11-01,55.825016,49.0375,7
457239533,2023-07-22,55.825409,49.037423,6
457239534,2023-07-22,55.825415,49.037708,6
457254770,2025-04-25,55.83061,49.06281,3
457254099,2025-04-15,55.83061,49.06281,6
457253847,2025-04-09,55.830699,49.06279,7
457252215,2025-02-22,55.830721,49.062698,5
457250089,2024-12-24,55.830699,49.06279,3
457250252,2024-04-23,55.822614,49.068508,6
457250251,2024-04-23,55.822614,49.068508,4
457250254,2024-04-23,55.822502,49.068211,3
457250253,2024-04-23,55.822706,49.068425,3
457241726,2024-04-06,55.822912,49.068578,6
457253933,2024-02-18,55.822906,49.068293,3
457269567,2024-02-18,55.822906,49.068293,6
457242631,2025-02-22,55.821914,49.067002,5
457242630,2025-02-22,55.821811,49.066926,4
457239533,2024-07-08,55.821901,49.068197,6
457239528,2024-07-08,55.821812,49.068218,1
457239527,2024-07-08,55.821812,49.068218,5
457239532,2024-07-08,55.822021,49.068307,7
457239534,2024-07-08,55.822021,49.068307,5
457239531,2024-07-08,55.821901,49.068197,2
457239020,2025-02-17,55.817778,49.064211,6
457239035,2024-04-26,55.818518,49.064305,7
457239036,2024-04-26,55.818518,49.064305,2
457239021,2024-04-26,55.81842,49.064103,6
457366564,2023-12-13,55.818196,49.063508,3
457239258,2023-01-06,55.817807,49.063931,1
457239020,2025-02-17,55.817778,49.064211,3
457239251,2024-10-13,55.817498,49.063703,1
456239242,2024-05-29,55.817394,49.064099,6
457239250,2024-05-10,55.817608,49.063591,6
457296776,2024-03-16,55.817595,49.063495,2
457581558,2024-03-12,55.817595,49.063495,7
457296675,2024-03-12,55.817595,49.063495,6
457580861,2024-03-04,55.817595,49.063495,6
457296574,2024-03-04,55.817595,49.063495,1
457242626,2025-02-22,55.818707,49.064895,6
457239325,2024-09-26,55.81872,49.064992,6
457239322,2024-09-26,55.81872,49.064992,4
457239323,2024-09-26,55.81872,49.064992,1
457239324,2024-09-26,55.81872,49.064992,2
457239321,2024-09-26,55.818715,49.065117,3
457239319,2024-09-26,55.81872,49.064992,5
457239318,2024-09-26,55.81872,49.064992,1
457239320,2024-09-26,55.818715,49.065117,1
457306934,2025-06-10,55.819818,49.066296,7
457306933,2025-06-10,55.819818,49.066296,4
457306932,2025-06-10,55.819818,49.066296,7
457306927,2025-06-10,55.819811,49.065602,3
457306837,2025-06-10,55.819525,49.066101,2
457306832,2025-06-10,55.820012,49.06588,2
457306831,2025-06-10,55.820012,49.06588,2
457245547,2025-05-31,55.81991,49.066213,1
457245466,2025-05-31,55.819908,49.065394,2
457305880,2025-04-20,55.819923,49.0659,7
457239993,2025-05-14,55.797403,49.175016,3
457241217,2024-07-31,55.797004,49.174397,6
457239028,2024-06-25,55.796915,49.174417,6
457239029,2024-06-25,55.796915,49.174417,6
457294655,2024-04-11,55.796816,49.175097,1
457294654,2024-04-11,55.796816,49.175097,1
457291897,2024-03-04,55.797111,49.17482,7
457239785,2025-06-02,55.821203,49.091796,4
457239784,2025-06-02,55.821203,49.091796,5
457239053,2025-02-25,55.820702,49.092394,7
457239036,2025-02-22,55.820702,49.092394,2
457242859,2025-05-08,55.827997,49.146097,4
457239359,2025-03-30,55.828102,49.146111,1
457239544,2024-05-18,55.827913,49.146401,3
457239018,2023-12-16,55.828207,49.147007,4
457242420,2025-04-09,55.8277,49.126398,3
457239026,2024-01-09,55.8276,49.125787,6
457239430,2024-01-02,55.8274,49.126801,2
457246926,2023-07-25,55.8276,49.125787,2
457240295,2024-01-08,55.820806,49.053948,3
457239193,2023-09-11,55.820511,49.054698,5
457239374,2023-08-23,55.820706,49.053809,1
457239018,2023-08-10,55.820361,49.054459,6
457241771,2024-12-26,55.826499,49.064275,5
457305882,2024-10-01,55.826502,49.064212,5
457305881,2024-10-01,55.826502,49.064212,7
457259470,2024-04-26,55.826398,49.064608,4
457434570,2025-06-15,55.81851,49.086603,1
457239115,2025-06-12,55.818907,49.086401,7
457240046,2024-09-29,55.81832,49.085602,7
457243837,2024-09-22,55.818411,49.085992,6
457239127,2024-07-17,55.818704,49.086186,2
457239123,2024-05-16,55.818795,49.086104,2
457246122,2025-01-06,55.823716,49.047983,3
457246119,2025-01-06,55.823716,49.047983,6
457241797,2024-09-13,55.823513,49.048178,1
457239019,2024-04-04,55.823702,49.047887,7
457246602,2024-01-12,55.823493,49.047798,5
457246574,2023-12-20,55.823493,49.047798,1
457239190,2023-09-10,55.823407,49.047283,3
457239322,2025-01-04,55.824605,49.04608,4
456239174,2024-12-23,55.824105,49.046206,5
457239400,2024-09-28,55.823916,49.046497,3
457239859,2024-05-30,55.823999,49.046192,1
457240646,2023-12-24,55.8242,49.045588,5
457239019,2023-11-11,55.82441,49.046086,5
457239400,2023-09-19,55.824294,49.046796,5
457239179,2025-03-18,55.820508,49.049879,7
457240033,2024-04-21,55.820511,49.049816,3
457239737,2024-04-01,55.821006,49.049816,4
457239292,2023-03-08,55.820606,49.05008,1
457240894,2022-10-27,55.820307,49.050483,2
457240893,2022-10-27,55.820307,49.050483,5
457240892,2022-10-27,55.820307,49.050483,1
457239546,2022-09-27,55.820914,49.049898,3
457239342,2022-09-09,55.820901,49.049802,6
457239305,2022-09-06,55.820816,49.049697,4
457239056,2024-09-06,55.826207,49.055196,2
457239054,2024-09-06,55.826303,49.054988,1
457239057,2024-09-06,55.826207,49.055196,7
457239058,2024-09-06,55.826318,49.054612,4
457239059,2024-09-06,55.826312,49.05521,7
457243175,2024-08-27,55.826095,49.054899,6
457239033,2024-07-05,55.826207,49.055196,7
457239030,2024-07-05,55.826318,49.054612,4
457239029,2024-07-05,55.826193,49.0551,7
457240161,2025-03-27,55.825512,49.053975,6
457243175,2024-08-27,55.826095,49.054899,4
457240566,2023-06-10,55.825716,49.054189,1
457239102,2025-06-13,55.808104,49.188498,6
457243082,2025-01-31,55.808097,49.189095,1
457239626,2024-07-24,55.731315,49.177382,7
457239625,2024-05-23,55.731307,49.176281,4
457240197,2024-05-23,55.731218,49.176301,4
457244496,2024-03-17,55.731304,49.177223,3
457240179,2023-11-25,55.731307,49.176281,2
457240180,2023-11-25,55.731218,49.176301,5
457239031,2025-01-10,55.787923,49.157201,4
457239116,2025-01-08,55.787805,49.156619,5
457239333,2024-10-07,55.78841,49.15698,3
457239324,2024-09-08,55.78841,49.15698,6
457239315,2024-08-23,55.788516,49.156994,3
457239314,2024-08-23,55.788397,49.157293,7
456239018,2024-07-31,55.78841,49.15698,5
456239017,2024-07-31,55.78841,49.15698,6
457239284,2024-02-20,55.78841,49.15698,7
457246419,2025-06-06,55.795812,49.125108,2
457246392,2025-06-06,55.795812,49.125108,2
457246391,2025-06-06,55.795812,49.125108,7
457252883,2025-05-30,55.795902,49.125497,3
457268723,2025-04-19,55.795901,49.125087,4
457239018,2025-04-13,55.795517,49.125385,6
457260531,2024-09-16,55.833101,49.080613,6
457260091,2024-05-31,55.832717,49.080501,1
457260055,2024-05-25,55.833101,49.080613,5
457254666,2023-10-10,55.832739,49.080819,1
457254535,2023-09-21,55.832739,49.080819,1
457239025,2023-04-02,55.832717,49.080501,4
457239521,2025-02-27,55.743716,49.215919,7
457239048,2024-11-09,55.743976,49.216047,1
457239072,2024-01-21,55.744,49.215893,4
457239074,2024-01-21,55.744,49.215893,5
457239073,2024-01-21,55.744,49.215893,5
457239041,2023-12-12,55.744106,49.215907,2
457239525,2023-11-14,55.744134,49.216916,2
457239523,2023-11-14,55.744104,49.216787,6
457239419,2023-11-11,55.743923,49.21648,5
457239411,2023-11-11,55.744164,49.216637,7
457241398,2024-01-25,55.751214,49.207879,2
457260533,2025-05-25,55.837718,49.088606,3
457241008,2023-07-22,55.837222,49.088196,6
457270708,2024-11-17,55.836195,49.144697,7
457270707,2024-11-17,55.836195,49.144697,5
457270702,2024-11-17,55.836195,49.144697,6
457270703,2024-11-17,55.836403,49.144787,1
457270701,2024-11-17,55.836406,49.144724,5
457270700,2024-11-17,55.836195,49.144697,7
457255636,2024-11-17,55.836195,49.144697,1
457255635,2024-11-17,55.836195,49.144697,4
457269538,2024-03-20,55.784499,49.194486,7
457269540,2024-03-20,55.784424,49.194603,6
457269539,2024-03-20,55.784499,49.194486,7
457269537,2024-03-20,55.784499,49.194486,5
457239498,2024-02-26,55.784103,49.195096,4
457239049,2024-02-21,55.78411,49.194908,4
457239652,2024-01-31,55.784005,49.194894,6
457239092,2024-11-30,55.746211,49.220583,1
457239091,2024-11-30,55.746122,49.220603,5
457239078,2024-11-09,55.746024,49.220401,1
457239187,2023-08-13,55.745696,49.219792,3
457240191,2023-04-07,55.746094,49.220002,6
457239065,2023-03-29,55.745899,49.220008,3
457248685,2022-10-19,55.745802,49.220215,2
457241498,2025-05-26,55.746009,49.220776,2
457239092,2024-11-30,55.746211,49.220583,2
457239091,2024-11-30,55.746122,49.220603,6
457262477,2024-11-15,55.746512,49.220591,3
457239078,2024-11-09,55.746024,49.220401,5
457240136,2024-05-30,55.746304,49.220909,5
457240135,2024-05-30,55.746304,49.220909,2
457239031,2024-10-09,55.751703,49.230608,7
457242977,2025-05-04,55.783218,49.222891,3
457239148,2025-04-02,55.782806,49.222585,1
457239020,2024-11-05,55.782702,49.22339,4
457258009,2024-03-02,55.783016,49.223494,2
457239085,2025-03-10,55.782906,49.224014,1
457239027,2024-04-14,55.783107,49.224702,6
457239028,2024-04-14,55.783107,49.224702,1
457258018,2024-03-02,55.783101,49.224009,5
457258019,2024-03-02,55.783211,49.223897,2
457242170,2024-08-19,55.783894,49.196296,7
457239289,2024-06-17,55.78381,49.1949,1
457240357,2024-05-25,55.783802,49.195088,4
457240661,2024-03-14,55.784011,49.195178,7
457240653,2024-03-04,55.783908,49.195102,1
457239021,2025-05-20,55.769213,49.216712,2
457239018,2025-04-29,55.768807,49.2171,2
457239017,2025-04-14,55.7694,49.217303,3
457522396,2025-02-17,55.769323,49.216601,5
457250202,2025-01-30,55.769302,49.216693,2
457241715,2025-05-22,55.768299,49.21741,2
457250729,2025-06-01,55.758808,49.173028,7
457250728,2025-06-01,55.759009,49.172425,2
457242982,2025-05-23,55.759302,49.17262,1
457242981,2025-05-23,55.759302,49.17262,7
457242978,2025-05-23,55.759302,49.17262,3
457242971,2025-05-23,55.759302,49.17262,5
457242888,2025-05-23,55.759209,49.172294,5
457242882,2025-05-23,55.759195,49.172198,3
457242844,2025-05-23,55.759209,49.172294,5
457242814,2025-05-23,55.759224,49.172799,2
457239724,2024-06-24,55.748906,49.20808,4
457239233,2024-06-02,55.749103,49.208011,1
457239018,2025-05-04,55.828729,49.119756,7
457243126,2025-01-01,55.829108,49.119584,4
457239231,2024-08-15,55.829215,49.120008,5
457249226,2024-03-03,55.829193,49.120099,4
457263356,2025-06-16,55.779616,49.117399,3
457263342,2025-06-16,55.779908,49.116304,1
457240195,2025-06-10,55.780119,49.117212,7
457367572,2025-06-09,55.779616,49.117399,5
457367571,2025-06-09,55.77991,49.116713,2
457239735,2025-06-08,55.779708,49.117317,4
457267185,2025-06-06,55.779916,49.116997,1
457267182,2025-06-06,55.780097,49.116895,5
457263368,2025-06-16,55.780611,49.115985,6
457241873,2025-06-13,55.780807,49.116388,7
457247270,2025-06-12,55.780605,49.116582,2
456239024,2024-09-03,55.79991,49.241487,7
457239087,2024-01-26,55.799913,49.241424,7
457239086,2024-01-26,55.800218,49.241307,5
457241429,2024-01-26,55.800218,49.241307,4
457241430,2024-01-26,55.799913,49.241424,6
457241872,2023-05-28,55.799913,49.241424,3
457241871,2023-05-28,55.799604,49.241195,4
457241870,2023-05-28,55.800099,49.241197,4
457240045,2025-05-11,55.800309,49.244216,2
457240044,2025-05-11,55.800309,49.244216,1
457240043,2025-05-11,55.800307,49.244279,1
457240041,2025-05-11,55.800307,49.244279,1
457240042,2025-05-11,55.800307,49.244279,6
457239309,2024-11-10,55.800203,49.243793,2
457239308,2024-11-10,55.800203,49.243793,3
457239307,2024-11-10,55.800225,49.243701,3
457239306,2024-11-10,55.800225,49.243701,1
457239305,2024-11-10,55.800225,49.243701,1
457434547,2025-06-15,55.788395,49.119499,1
457249302,2025-06-13,55.788409,49.119595,6
457249221,2025-06-13,55.788515,49.119609,6
457249220,2025-06-13,55.788515,49.119609,4
457249219,2025-06-13,55.788515,49.119609,2
457249218,2025-06-13,55.788515,49.119609,1
457249217,2025-06-13,55.788515,49.119609,5
457249216,2025-06-13,55.788515,49.119609,3
457249215,2025-06-13,55.788515,49.119609,2
456239024,2024-09-03,55.79991,49.241487,1
457239289,2024-05-15,,,5
457239087,2024-01-26,55.799913,49.241424,2
457239086,2024-01-26,55.800218,49.241307,2
457241429,2024-01-26,55.800218,49.241307,5
457241430,2024-01-26,55.799913,49.241424,3
457239074,2024-07-29,55.788214,49.224019,5
457239072,2024-07-29,55.788219,49.223894,2
457239052,2024-07-29,55.788214,49.224019,5
457239051,2024-07-29,55.788214,49.224019,6
457239050,2024-07-29,55.788214,49.224019,2
457239049,2024-07-29,55.788211,49.224082,5
457239048,2024-07-29,55.788214,49.224019,3
457239047,2024-07-29,55.788214,49.224019,2
457239074,2024-07-29,55.788214,49.224019,6
457239072,2024-07-29,55.788219,49.223894,2
457239052,2024-07-29,55.788214,49.224019,3
457239051,2024-07-29,55.788214,49.224019,3
457239050,2024-07-29,55.788214,49.224019,5
457239049,2024-07-29,55.788211,49.224082,7
457239048,2024-07-29,55.788214,49.224019,4
457239047,2024-07-29,55.788214,49.224019,1
457270937,2025-01-13,55.794623,49.223099,1
457270936,2025-01-13,55.794623,49.223099,3
457270934,2025-01-13,55.794601,49.22319,2
457270935,2025-01-13,55.794601,49.22319,3
457270932,2025-01-05,55.794623,49.223099,3
457270928,2025-01-04,55.794825,49.222905,7
457270918,2024-12-19,55.794623,49.223099,1
457270917,2024-12-19,55.794623,49.223099,4
457270916,2024-12-19,55.794623,49.223099,1
457239112,2025-02-24,55.829905,49.062311,3
457246039,2024-11-30,55.829701,49.062096,4
457246042,2024-11-30,55.829699,49.061686,4
457246040,2024-11-30,55.829701,49.062096,7
457245982,2024-11-24,55.829903,49.061901,4
457245981,2024-11-24,55.829903,49.061901,2
457245979,2024-11-24,55.829903,49.061901,5
457245980,2024-11-24,55.829903,49.061901,1
457239112,2025-02-24,55.829905,49.062311,4
457239233,2025-01-07,55.830406,49.062595,7
457239112,2025-02-24,55.829905,49.062311,5
457239233,2025-01-07,55.830406,49.062595,6
457240731,2024-11-30,55.830316,49.062205,3
457239112,2025-02-24,55.829905,49.062311,5
457239233,2025-01-07,55.830406,49.062595,6
457240731,2024-11-30,55.830316,49.062205,6
457240730,2024-11-30,55.830405,49.062185,1
457239112,2025-02-24,55.829905,49.062311,5
457239233,2025-01-07,55.830406,49.062595,1
457240731,2024-11-30,55.830316,49.062205,4
457239112,2025-02-24,55.829905,49.062311,5
457239233,2025-01-07,55.830406,49.062595,6
457246039,2024-11-30,55.829701,49.062096,5
457246040,2024-11-30,55.829701,49.062096,2
457239315,2024-04-01,55.829611,49.062116,4
457252761,2024-03-20,55.829018,49.061915,7
457252762,2024-03-20,55.829018,49.061915,5
457244089,2024-03-08,55.829722,49.062004,7
457244078,2024-03-07,55.829701,49.062096,6
457244077,2024-03-07,55.829701,49.062096,3
457239112,2025-02-24,55.829905,49.062311,4
457246041,2024-11-30,55.829615,49.061581,3
457246040,2024-11-30,55.829701,49.062096,1
457246042,2024-11-30,55.829699,49.061686,7
457246039,2024-11-30,55.829701,49.062096,2
457246035,2024-11-30,55.829813,49.061512,2
457246023,2024-11-28,55.82981,49.061574,2
457245982,2024-11-24,55.829903,49.061901,3
457245981,2024-11-24,55.829903,49.061901,1
457239112,2025-02-24,55.829905,49.062311,6
457240731,2024-11-30,55.830316,49.062205,2
457246039,2024-11-30,55.829701,49.062096,2
457246040,2024-11-30,55.829701,49.062096,2
457246042,2024-11-30,55.829699,49.061686,4
457245981,2024-11-24,55.829903,49.061901,6
457245980,2024-11-24,55.829903,49.061901,3
457239112,2025-02-24,55.829905,49.062311,1
457239233,2025-01-07,55.830406,49.062595,5
457240731,2024-11-30,55.830316,49.062205,7
457239268,2025-05-15,55.818921,49.113302,4
457239024,2025-05-10,55.818614,49.113892,1
457257891,2024-10-23,55.8189,49.113393,2
457257893,2024-10-23,55.8189,49.113393,1
457257892,2024-10-23,55.8189,49.113393,7
457274699,2024-10-23,55.8189,49.113393,3
457274698,2024-10-23,55.8189,49.113393,4
457239268,2025-05-15,55.818921,49.113302,5
457239024,2025-05-10,55.818614,49.113892,5
457257893,2024-10-23,55.8189,49.113393,2
457257891,2024-10-23,55.8189,49.113393,7
457257892,2024-10-23,55.8189,49.113393,5
457274699,2024-10-23,55.8189,49.113393,5
457274698,2024-10-23,55.8189,49.113393,7
457239090,2025-06-12,55.784998,49.12649,5
457245623,2025-06-11,55.785216,49.12592,4
457239312,2025-06-10,55.785412,49.126322,4
457250611,2025-06-01,55.785305,49.1259,1
457250610,2025-06-01,55.78531,49.125774,7
457250609,2025-06-01,55.785313,49.125712,5
457250607,2025-06-01,55.785304,49.12549,5
457241063,2025-06-03,55.819989,49.134984,1
457239027,2025-05-06,55.819815,49.134489,2
457251955,2025-02-11,55.819815,49.134489,5
457239150,2024-12-20,55.819711,49.135295,2
457239314,2024-12-01,55.820116,49.134906,2
457239222,2024-06-14,,,2
457241063,2025-06-03,55.819989,49.134984,7
457239027,2025-05-06,55.819815,49.134489,3
457251955,2025-02-11,55.819815,49.134489,1
457239150,2024-12-20,55.819711,49.135295,4
457239314,2024-12-01,55.820116,49.134906,7
457241063,2025-06-03,55.819989,49.134984,7
457251955,2025-02-11,55.819815,49.134489,3
457239150,2024-12-20,55.819711,49.135295,2
457239314,2024-12-01,55.820116,49.134906,2
457243963,2025-05-13,55.796512,49.176915,2
457243962,2025-05-13,55.796411,49.176776,5
457243961,2025-05-13,55.796411,49.176776,7
457243959,2025-05-12,55.796398,49.177089,5
457305889,2025-05-05,55.796217,49.175901,1
457305888,2025-05-05,55.796217,49.175901,2
457305887,2025-05-05,55.796204,49.176214,2
457305886,2025-05-05,55.796204,49.176214,2
457244825,2025-03-17,55.796419,49.176588,2
457239210,2025-05-13,55.793617,49.150792,3
457261728,2025-05-07,55.793811,49.150376,2
457261726,2025-05-07,55.793715,49.150112,2
457261724,2025-05-07,55.793511,49.150778,1
457261722,2025-05-07,55.793811,49.150376,3
457239210,2025-05-13,55.793617,49.150792,3
457261724,2025-05-07,55.793511,49.150778,6
457280435,2025-05-04,55.793408,49.151583,4
457239210,2025-05-13,55.793617,49.150792,7
457261728,2025-05-07,55.793811,49.150376,2
457261726,2025-05-07,55.793715,49.150112,2
457261724,2025-05-07,55.793511,49.150778,5
457261722,2025-05-07,55.793811,49.150376,2
457239210,2025-05-13,55.793617,49.150792,2
457261728,2025-05-07,55.793811,49.150376,6
457261726,2025-05-07,55.793715,49.150112,2
457261724,2025-05-07,55.793511,49.150778,3
457261722,2025-05-07,55.793811,49.150376,3
457239210,2025-05-13,55.793617,49.150792,4
457261728,2025-05-07,55.793811,49.150376,5
457261726,2025-05-07,55.793715,49.150112,1
457261724,2025-05-07,55.793511,49.150778,4
457261722,2025-05-07,55.793811,49.150376,6
457261720,2025-05-07,55.793812,49.149904,5
457239210,2025-05-13,55.793617,49.150792,5
457261728,2025-05-07,55.793811,49.150376,5
457261726,2025-05-07,55.793715,49.150112,6
457261724,2025-05-07,55.793511,49.150778,6
457261722,2025-05-07,55.793811,49.150376,5
457261720,2025-05-07,55.793812,49.149904,4
457239210,2025-05-13,55.793617,49.150792,3
457261728,2025-05-07,55.793811,49.150376,2
457261726,2025-05-07,55.793715,49.150112,4
457261724,2025-05-07,55.793511,49.150778,1
457261722,2025-05-07,55.793811,49.150376,2
457239681,2025-06-10,55.747597,49.210203,3
457239680,2025-06-10,55.747597,49.210203,5
457239665,2025-05-30,55.747619,49.210112,5
457239654,2025-05-29,55.747597,49.210203,7
457239653,2025-05-29,55.747597,49.210203,4
457239648,2025-05-27,55.747597,49.210203,3
457239644,2025-05-22,55.747619,49.210112,4
457239643,2025-05-22,55.747597,49.210203,5
457239642,2025-05-22,55.747597,49.210203,3
457239639,2025-05-22,55.747597,49.210203,6
457239191,2025-04-24,55.747424,49.214801,3
457239153,2025-01-14,55.747607,49.214228,2
457239097,2024-12-11,55.747607,49.214228,3
457239095,2024-12-11,55.747502,49.214214,1
457239094,2024-12-11,55.747502,49.214214,6
457239093,2024-12-11,55.747502,49.214214,6
457239092,2024-12-11,55.747605,49.214291,1
457239090,2024-12-11,55.747502,49.214214,5
457239091,2024-12-11,55.747502,49.214214,3
457239191,2025-04-24,55.747424,49.214801,4
457239153,2025-01-14,55.747607,49.214228,1
457239097,2024-12-11,55.747607,49.214228,7
457239095,2024-12-11,55.747502,49.214214,5
457239094,2024-12-11,55.747502,49.214214,5
457239092,2024-12-11,55.747605,49.214291,1
457239093,2024-12-11,55.747502,49.214214,7
457239091,2024-12-11,55.747502,49.214214,4
457239090,2024-12-11,55.747502,49.214214,6
457239191,2025-04-24,55.747424,49.214801,7
457239153,2025-01-14,55.747607,49.214228,1
457239097,2024-12-11,55.747607,49.214228,6
457239095,2024-12-11,55.747502,49.214214,5
457239094,2024-12-11,55.747502,49.214214,6
457239093,2024-12-11,55.747502,49.214214,6
457239092,2024-12-11,55.747605,49.214291,1
457239090,2024-12-11,55.747502,49.214214,5
457239260,2025-03-09,55.747604,49.210896,3
457240822,2025-03-03,55.747611,49.211588,7
457305984,2024-12-22,55.747702,49.211097,1
457305983,2024-12-22,55.747702,49.211097,3
457305978,2024-12-22,55.747702,49.211097,4
457305977,2024-12-22,55.747702,49.211097,7
457305976,2024-12-22,55.747702,49.211097,3
457240729,2025-06-13,55.786503,49.124291,2
457239021,2025-06-13,55.786107,49.12402,7
457245516,2025-06-07,55.786406,49.124499,4
457245515,2025-06-07,55.786406,49.124499,2
457245514,2025-06-07,55.786406,49.124499,7
457245513,2025-06-07,55.786406,49.124499,6
457245512,2025-06-07,55.786406,49.124499,5
457267179,2025-06-06,55.786007,49.124291,1
457243724,2025-05-30,55.786104,49.124083,6
457240729,2025-06-13,55.786503,49.124291,6
457245516,2025-06-07,55.786406,49.124499,5
457245515,2025-06-07,55.786406,49.124499,4
457245514,2025-06-07,55.786406,49.124499,4
457245513,2025-06-07,55.786406,49.124499,3
457245512,2025-06-07,55.786406,49.124499,1
457243723,2025-05-30,55.786509,49.123694,5
457243722,2025-05-30,55.786397,49.123397,5
457239058,2025-05-26,55.786713,49.123909,1
457262817,2025-06-12,55.793992,49.103598,7
457244806,2025-05-23,55.793804,49.103007,5
457244802,2025-05-23,55.793804,49.103007,4
457244807,2025-05-23,55.793909,49.103021,1
457244803,2025-05-23,55.793804,49.103007,7
457273621,2025-02-13,55.799408,49.128496,5
457273620,2025-02-13,55.799408,49.128496,3
457241632,2024-10-08,55.799618,49.128114,7
457239793,2024-09-11,55.799511,49.128573,4
457239463,2024-08-12,55.799211,49.128975,6
457259284,2024-03-27,55.799208,49.128628,1
457311625,2024-03-01,55.79911,49.128427,4
457239105,2025-05-06,55.798304,49.127788,3
457239319,2025-04-10,,,2
457249525,2025-03-18,55.797999,49.128316,2
457249490,2025-03-18,55.798717,49.128502,4
457273618,2025-02-13,55.798408,49.128274,3
457273615,2025-02-13,55.798216,49.128218,2
457242692,2025-01-27,55.798402,49.12799,5
457242694,2025-01-27,55.798402,49.12799,2
457242693,2025-01-27,55.798402,49.12799,7
457239105,2025-05-06,55.798304,49.127788,4
457239319,2025-04-10,,,2
457249490,2025-03-18,55.798717,49.128502,7
